"manuscript","place_label","former_owner_name","current_owner_name","begin","end","collection_label","con_label","note","year","century"
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9491","London","Wellcome Historical Medical Library",NA,"1446-01-01",1447-12-31,"Medieval Manuscripts in British Libraries, v.1, London (N.R.Ker)","Paper","MIGRATION_ISSUE: Secondary Source field in the legacy database was Dated and Datable Manuscripts c. 888 - 1600 in London Libraries (P. R. Robinson), Vol. 1",1447,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9503","New York","Berkeley, University of California, Bancroft Library",NA,"1450-01-01",1471-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","Arms of the owners, ca 1850 (Gedoyn de Graville) with mottos: scio quia credidi et certus sum, and mihi adhaerere deo bonum est
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. I, p. 5, no.12",1471,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9513","Los Angeles","Perkins, John I., active 1935",NA,"1200-01-01",1301-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","559 pp. [or ff.] Calligraphic ornaments in every margin.",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9518","London","Berkeley, University of California, Bancroft Library",NA,"1523-01-01",1524-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Bond 2-32;18th C binding. See Conway and Fagin Davis (http://bibsocamer.org/BibSite/Conway-Davis/Pre-1600.Mss.Holdings.pdf).; Phillipps3841
MIGRATION_ISSUE: Secondary Source field in the legacy database was Faye and Bond, p. 2, no. 32",1524,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9520","London","Ortega",NA,"1583-01-01",1584-12-31,"Supplement to the Census of Medieval and Renaissance Manuscripts in the United States and Canada (C.U. Faye and W.H. Bond)","Parchment","Bond P2-38;Orig Limp vellum binding. See Conway and Fagin Davis (http://bibsocamer.org/BibSite/Conway-Davis/Pre-1600.Mss.Holdings.pdf).
MIGRATION_ISSUE: Secondary Source field in the legacy database was Faye and Bond, p. 2, no. 38",1584,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9528","London","Moffitt, James K. (James Kennedy), 1865-1955",NA,"1400-01-01",1501-12-31,"Supplement to the Census of Medieval and Renaissance Manuscripts in the United States and Canada (C.U. Faye and W.H. Bond)","Paper","Bondp5-69",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9536","London","Dobell, Bertram, 1842-1914",NA,"1446-01-01",1447-12-31,"Sammlung und Verzeichniss handschriftlicher bucher...welche besitzt Leander van Ess","Parchment","Van Ess164; Phillipps548
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci P1847-11",1447,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9537","Germany","Thorpe, Thomas, 1791-1851",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Apparently dated at end 1 Nov. 1408.",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9538","Germany","New York, Public Library",NA,"1460-01-01",1481-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","Miniat.",1481,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9539","Germany","New York, Public Library",NA,"1460-01-01",1481-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","Obtained in Italy.",1481,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9541","Germany","New York, Public Library",NA,"1480-01-01",1501-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","See De Ricci, vol. II, p. 1850, no. 8 and Faye and Bond p. 330.",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9542","Germany","New York, Public Library",NA,"1500-01-01",1501-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","Illuminated initials.",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9543","Germany","New York, Public Library",NA,"1490-01-01",1511-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","Paris calendar.",1511,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9545","Germany","New York, Public Library",NA,"1520-01-01",1541-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","Miniat.",1541,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9554","Paris","Witten, Laurence  (1926-1995)",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Green morocco",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9561","London","Huntington, Henry Edwards (1850-1927)",NA,"1547-01-01",1548-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps13199
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. I, p. 41, no. 29",1548,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9563","New York","Huntington, Henry Edwards (1850-1927)",NA,"1100-01-01",1201-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","11 illum. initials.",1201,13
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9569","London","Huntington, Henry Edwards (1850-1927)",NA,"1580-01-01",1601-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Paper","Leicesters Commonwealth, a treatise on the condition of England, formerly ascribed to Robert Parsons.",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9574","London","Huntington, Henry Edwards (1850-1927)",NA,"1557-01-01",1558-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","A Poem dedicated to Queen Mary, Original Unpublished Manuscript, beautifully written upon vellum, with drawing of Sodom and Gomorrha. From Major Pearsons Library.
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. I, p. 52, no. 121",1558,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9586","London","Huntington, Henry Edwards (1850-1927)",NA,"1400-01-01",1501-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Paper","MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. I, pp. 58-9, no. HM 144",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9587","London","Huntington, Henry Edwards (1850-1927)",NA,"1575-01-01",1596-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Paper","De Ricci, Vol I, p. 60, no. 162",1596,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9609","Munich","Librairie et imprimerie Firmin Didot",NA,"1490-01-01",1511-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","8 large and 26 small miniat.",1511,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9614","London","Huntington, Henry Edwards (1850-1927)",NA,"1400-01-01",1426-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","At the end, in a XVIth c. hand, prayers in English to St. Erasmus.",1426,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9618","New York","Amboise, Georges d', 1460-1510",NA,"1530-01-01",1561-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","Each [folio] with a border and a miniature by an excellent artist of the Clovio school.",1561,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9622","New York","Hoe III, Robert (1839-1909)",NA,"1490-01-01",1511-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","13 large and 32 small miniat. (also 12 in calendar).",1511,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9623","London","Huntington, Henry Edwards (1850-1927)",NA,"1400-01-01",1501-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","11 miniat. (some retouched). [See De Ricci entry for publications.]",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9624","London","Huntington, Henry Edwards (1850-1927)",NA,"1575-01-01",1601-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Paper","Formerly in the middle of a volume of various mss., partly in the same hand (see nn. 773, 775 and 1316).",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9625","London","Huntington, Henry Edwards (1850-1927)",NA,"1576-01-01",1601-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Paper","Formerly at the beginning of a volume of various mss., partly in the same hand (see supra nn. 773, 775 and 1313).",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9631","London","Huntington, Henry Edwards (1850-1927)",NA,"1590-01-01",1611-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Paper","A transcript from the Edinburgh edition of 1599.",1611,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9633","London","Huntington, Henry Edwards (1850-1927)",NA,"1553-01-01",1554-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Bound after Peckham, Perspectiva communis, printed by de Corneno; Phillipps9028",1554,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9639","London","Drury, Henry, 1778-1841",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Bond P333;19thc Tan binding-Smith; Phillipps23609",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9649","New York","Silas Bronson Library (Waterbury, Conn.)",NA,"1400-01-01",1501-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","De Ricci, vol. I, p. 178, no.1.",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_965","Munich","Honeyman, Robert B (1897-1987)",NA,"1300-01-01",1351-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","Auf dem hinteren Innendeckel eine grossteils unleserlich gewordene Notiz über einen im Jahre MCCCLV... abgeschlossenen Kauf.",1351,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9650","London","Drury, Henry, 1778-1841",NA,"1100-01-01",1201-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps MS no. 3355
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci P503-4031",1201,13
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9652","London","Wilfred Michael Voynich (1865-1930)",NA,"1200-01-01",1301-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","Illum. initials. De Ricci, vol. I, p. 514, no. 15.524.",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9654","London","Wilfred Michael Voynich (1865-1930)",NA,"1400-01-01",1426-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. I, p. 515, no. 15.535",1426,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9657","London","Wilfred Michael Voynich (1865-1930)",NA,"1430-01-01",1451-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. I, p. 515, no. 15.538",1451,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9658","London","Wilfred Michael Voynich (1865-1930)",NA,"1440-01-01",1461-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","50 miniat. De Ricci, vol. I, p. 515, no. 15.539.",1461,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9659","London","Wilfred Michael Voynich (1865-1930)",NA,"1440-01-01",1461-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","28. miniat. De Ricci, vol. I, p. 515, no. 15.540",1461,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9666","Chicago","Daychs",NA,"1400-01-01",1426-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","De Ricci, vol. I, p. 519, no. 1.",1426,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9701","London","London, J. & J. Leighton",NA,"1500-01-01",1601-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Paper","De Ricci, vol. I, p. 648, no. 203.",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9705","Florence","Murray, Charles Fairfax, 1849-1919",NA,"1467-01-01",1468-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","De Ricci P653-231.Provenance Note: Newberry Library, Chicago MS Zw 1.467.",1468,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9706","London","Wodhull, Michael, 1740-1816",NA,"1500-01-01",1526-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","De Ricci P654-234;C1780 Engliush red binding; Phillipps2798",1526,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9736","London","Phillipps, Thomas, Sir, 1792-1872",NA,"1400-01-01",1501-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","Imperfect at beginning and end
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. I, p. 727, no. 6",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9740","London","London, Bernard Quaritch Ltd. (1847-)",NA,"1125-01-01",1176-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","C 1690 French binding
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. I, p. 730, no. 3",1176,12
"http://ldf.fi/mmm/manifestation_singleton/sdbm_975","New York","Honeyman, Robert B (1897-1987)",NA,"1475-01-01",1476-12-31,"Supplement to the Census of Medieval and Renaissance Manuscripts in the United States and Canada (C.U. Faye and W.H. Bond)","Paper","MIGRATION_ISSUE: Secondary Source field in the legacy database was Jordanus",1476,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9760","Paris","Hoepli (1870-)",NA,"1400-01-01",1501-12-31,"Catalogue of Western Manuscripts On Medicine And Science in the Wellcome Historical Medical Library (S.A.J. Moorat)","Paper","avec initiales et rubriques. Le texte comprends 700 colonnes décriture serrée, et commence ainsi: Arguitur quod non primo quot sunt questiones tot sunt doctrina, etc. - Explicit au f.  177 r.: Expliciunt questiones tegni secundum Jacobum de Forlivio. [...] Les mss médicaux anciens sont très rares dans le commerce. Celui-ci est pour ainsi dire parfaitement conservé, à part une réparation à la marge du 1er f.",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9763","London","London, Bernard Quaritch Ltd. (1847-)",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","""This was written from Monpileris to ye Queen Isabel of England at ye prayer of Kyng of Fraunce hir brothyr. This is good for to smell to,"" etc. Phillipps4783
MIGRATION_ISSUE: Secondary Source field in the legacy database was The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)",1501,16
